Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Tranche d’âge (product.metafields.shopify.age-group),Options de fixation (product.metafields.shopify.attachment-options),Conception du bracelet (product.metafields.shopify.bracelet-design),Couleur (product.metafields.shopify.color-pattern),Conception de boucle d’oreille (product.metafields.shopify.earring-design),Tissu (product.metafields.shopify.fabric),Couleur de l’encre (product.metafields.shopify.ink-color),Matériau du bijou (product.metafields.shopify.jewelry-material),Type de bijoux (product.metafields.shopify.jewelry-type),Matériel (product.metafields.shopify.material),Couleur du stylo (product.metafields.shopify.pen-color),Conception de la pointe du stylo (product.metafields.shopify.pen-tip-design),Sexe cible (product.metafields.shopify.target-gender),Parfum des lingettes (product.metafields.shopify.wipe-fragrance),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 4,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/57481DDD-59EF-4060-B4A0-FB01BAB393E7.jpg?v=1762873518,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/57481DDD-59EF-4060-B4A0-FB01BAB393E7.jpg?v=1762873518,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 5,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/01333107-109B-4FC3-A625-9118E8463DD7.jpg?v=1762873584,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/01333107-109B-4FC3-A625-9118E8463DD7.jpg?v=1762873584,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 7,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/5E162235-AA67-405D-A11F-8F0F8CB88D48.jpg?v=1762873714,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/5E162235-AA67-405D-A11F-8F0F8CB88D48.jpg?v=1762873714,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 8,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BB92798C-DB5A-41E3-9306-77A229EDFCE5.jpg?v=1762873763,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BB92798C-DB5A-41E3-9306-77A229EDFCE5.jpg?v=1762873763,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 9,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/32122186-457D-4AFB-B099-FEF1F9F090F0.jpg?v=1762873850,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/32122186-457D-4AFB-B099-FEF1F9F090F0.jpg?v=1762873850,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 10,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B18B6D33-3C7B-4989-A9A5-FDE2FA8D61CA.jpg?v=1762873960,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B18B6D33-3C7B-4989-A9A5-FDE2FA8D61CA.jpg?v=1762873960,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 11,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/2E603232-6D20-45A5-997E-6A477D2E968E.jpg?v=1762874013,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/2E603232-6D20-45A5-997E-6A477D2E968E.jpg?v=1762874013,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 12,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1E260625-478E-4BB7-A7F5-D9AB7BDFB9CD.jpg?v=1762874059,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1E260625-478E-4BB7-A7F5-D9AB7BDFB9CD.jpg?v=1762874059,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 13,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AA4DE657-D4FF-4F98-B205-F701076924D5.jpg?v=1762874137,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AA4DE657-D4FF-4F98-B205-F701076924D5.jpg?v=1762874137,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 14,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/039718F5-F458-4DC4-A768-9CF53F1BE7B1.jpg?v=1762874183,12,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/039718F5-F458-4DC4-A768-9CF53F1BE7B1.jpg?v=1762874183,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 15,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D216ABF6-541B-4501-AC1E-8109581CAE1C.jpg?v=1762874239,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D216ABF6-541B-4501-AC1E-8109581CAE1C.jpg?v=1762874239,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 16,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/265809D6-AB7C-47AE-A00B-C2D530017D78.jpg?v=1762874319,14,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/265809D6-AB7C-47AE-A00B-C2D530017D78.jpg?v=1762874319,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 17,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/C857E882-21E0-4894-8931-497735B02C77.jpg?v=1762874363,15,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/C857E882-21E0-4894-8931-497735B02C77.jpg?v=1762874363,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 18,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EE439926-50CF-4162-8806-F58D2C59B1B6.jpg?v=1762874443,16,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EE439926-50CF-4162-8806-F58D2C59B1B6.jpg?v=1762874443,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 19,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7880F9C1-40B0-4BD9-BA7A-5DA1E4DC60F4.jpg?v=1762874491,17,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7880F9C1-40B0-4BD9-BA7A-5DA1E4DC60F4.jpg?v=1762874491,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 20,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3C5DC01A-FCE1-443B-94A1-B9C3108F478C.jpg?v=1762874538,18,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3C5DC01A-FCE1-443B-94A1-B9C3108F478C.jpg?v=1762874538,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 21,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E9FEFB91-C010-4900-B75F-2A5D8E4FC5B2.jpg?v=1762874582,19,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E9FEFB91-C010-4900-B75F-2A5D8E4FC5B2.jpg?v=1762874582,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 22,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/26939A32-4C3F-4727-9D2E-A0D5E422F703.jpg?v=1762874629,20,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/26939A32-4C3F-4727-9D2E-A0D5E422F703.jpg?v=1762874629,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 23,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D397F64E-E761-422A-9045-B7F2ED10EAD5.jpg?v=1762874684,21,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D397F64E-E761-422A-9045-B7F2ED10EAD5.jpg?v=1762874684,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 24,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/99B47139-80EF-4D4B-8352-24A48434C4AF.jpg?v=1762874740,22,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/99B47139-80EF-4D4B-8352-24A48434C4AF.jpg?v=1762874740,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 25,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/23FCE4A0-E1DA-4050-A4E6-7F3C40E02F6D.jpg?v=1762874777,23,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/23FCE4A0-E1DA-4050-A4E6-7F3C40E02F6D.jpg?v=1762874777,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 26,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0DC28E81-EA85-43E6-B64D-5DDA93504905.jpg?v=1762874854,24,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0DC28E81-EA85-43E6-B64D-5DDA93504905.jpg?v=1762874854,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 27,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/92F36B8C-D530-4E07-BE8E-7E2EEDEEA4F8.jpg?v=1762875893,25,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/92F36B8C-D530-4E07-BE8E-7E2EEDEEA4F8.jpg?v=1762875893,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 28,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F0287FBD-9EC3-4327-B23F-CD1B87369355.jpg?v=1762876004,26,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F0287FBD-9EC3-4327-B23F-CD1B87369355.jpg?v=1762876004,kg,,,
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 1,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F91C73DF-80E4-454A-82BA-F26667AEDC8F.jpg?v=1762876220,27,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F91C73DF-80E4-454A-82BA-F26667AEDC8F.jpg?v=1762876220,kg,,,
boucles-d-oreille-collection-les-originales-1,Boucles d’oreille collection :             Les originales,"<p><span>Collection Originales: </span></p>
<p><span>Formes modernes, détails étonnants et finitions lumineuses : une sélection de pièces créatives, pensées pour attirer le regard et révéler votre personnalité.</span></p>
<p class=""p1""><span class=""s1"">Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</span></p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.</span></p>
<p class=""p1""><span class=""s1""> </span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,Boucle d’oreille,"",true,Boucles d’oreille collection : Les originales 2,Boucles d’oreille collection : Les originales 2,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/95A00525-1A66-4E86-B084-2124964CA147.jpg?v=1762871752,1,"",false,,,,,,multicolore,,,,polymere; acier-inoxydable,bijoux-pate-polymere,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/ED75EBCF-4E96-454B-8DB4-830E83F3D9F5.jpg?v=1762871934,kg,,,active
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 3,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/ED75EBCF-4E96-454B-8DB4-830E83F3D9F5.jpg?v=1762871934,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CFC32121-1852-4F01-ABC9-EB448C074680.jpg?v=1762872025,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 4,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CFC32121-1852-4F01-ABC9-EB448C074680.jpg?v=1762872025,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/817CFAB8-2FF5-43A5-8FC5-1FF8F72279F2.jpg?v=1762872074,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 5,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/817CFAB8-2FF5-43A5-8FC5-1FF8F72279F2.jpg?v=1762872074,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/5ADA1977-FB85-47C4-823A-C7813D374200.jpg?v=1762872153,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 6,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/5ADA1977-FB85-47C4-823A-C7813D374200.jpg?v=1762872153,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3BAB020C-1BA0-413E-B87E-63CB64B3C750.jpg?v=1762872224,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 7,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3BAB020C-1BA0-413E-B87E-63CB64B3C750.jpg?v=1762872224,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7FF1FD34-F349-427C-89A6-1460517E69A5.jpg?v=1762872296,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 8,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7FF1FD34-F349-427C-89A6-1460517E69A5.jpg?v=1762872296,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/134AD5B9-E92D-448E-BE3C-B1A7C1AEEF65.jpg?v=1762872382,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 9,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/134AD5B9-E92D-448E-BE3C-B1A7C1AEEF65.jpg?v=1762872382,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/58C9E722-5F1D-4CE4-A2E8-191665334261.jpg?v=1762872436,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 10,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/58C9E722-5F1D-4CE4-A2E8-191665334261.jpg?v=1762872436,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1087621F-180C-4BAB-92BE-58020223130D.jpg?v=1762872535,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 11,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1087621F-180C-4BAB-92BE-58020223130D.jpg?v=1762872535,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9F7CC17D-27A6-45A3-B13E-CE9C01517F28.jpg?v=1762872591,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 17,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9F7CC17D-27A6-45A3-B13E-CE9C01517F28.jpg?v=1762872591,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1FEFAE7D-DCFC-46EB-AC7E-18166FBBB81E.jpg?v=1762872702,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreille collection : Les originales 19,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1FEFAE7D-DCFC-46EB-AC7E-18166FBBB81E.jpg?v=1762872702,12,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1F102869-EE1D-43FC-8F31-EAC59FAA0C58.jpg?v=1762872780,kg,,,
boucles-d-oreille-collection-les-originales-1,,,,,,,,,Boucles d’oreilles collection : Les originales 1,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1F102869-EE1D-43FC-8F31-EAC59FAA0C58.jpg?v=1762872780,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/95A00525-1A66-4E86-B084-2124964CA147.jpg?v=1762871752,kg,,,
black-white-pampilles-avec-ou-sans-creoles-n1,🖤Black & White 🤍,"<p><span>Collection Black &amp; White</span></p>
<p><span>Un style minimaliste et élégant : noir profond, blanc éclatant et motifs contrastés. Une collection graphique et intemporelle qui sublime toutes les tenues, du quotidien aux soirées.</span></p>
<p class=""p1""><span class=""s1"">Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</span></p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.</span></p>
<p class=""p1""><span class=""s1"">Vous pouvez acheter que la paire de pampilles seule au tarifs de 8€ merci de le préciser à la commande.</span></p>
<p class=""p1""> </p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,"","",true,Black & White 🖤🤍,Black & White N2,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D9B7DB36-7F75-4186-A0D5-2BBDC1463D2E.jpg?v=1762870544,1,"",false,,,adultes,,,noir; blanc,diminue,,,,bijoux-pate-polymere,,,,feminin,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/17C1E6B5-8867-4019-B847-64A000E01EF3.jpg?v=1762870951,kg,,,active
black-white-pampilles-avec-ou-sans-creoles-n1,,,,,,,,,Black & White N4,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/17C1E6B5-8867-4019-B847-64A000E01EF3.jpg?v=1762870951,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EC109977-2423-427B-B98F-68C31783E912.jpg?v=1762871104,kg,,,
black-white-pampilles-avec-ou-sans-creoles-n1,,,,,,,,,Black & White N5,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EC109977-2423-427B-B98F-68C31783E912.jpg?v=1762871104,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A2B6FBB1-B0EA-4853-ABC9-AF553116640F.jpg?v=1762871183,kg,,,
black-white-pampilles-avec-ou-sans-creoles-n1,,,,,,,,,Black & White N6,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A2B6FBB1-B0EA-4853-ABC9-AF553116640F.jpg?v=1762871183,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/33C9DB2C-0EF4-4478-A9E7-3A972CDD57AD.jpg?v=1762871256,kg,,,
black-white-pampilles-avec-ou-sans-creoles-n1,,,,,,,,,Black & White N7,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/33C9DB2C-0EF4-4478-A9E7-3A972CDD57AD.jpg?v=1762871256,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/72EA6A6F-7E6D-4302-A6AC-5D12F965C0E4.jpg?v=1762871320,kg,,,
black-white-pampilles-avec-ou-sans-creoles-n1,,,,,,,,,Black & White,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/72EA6A6F-7E6D-4302-A6AC-5D12F965C0E4.jpg?v=1762871320,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D9B7DB36-7F75-4186-A0D5-2BBDC1463D2E.jpg?v=1762870544,kg,,,
black-white-pampilles-avec-ou-sans-creoles-n1,,,,,,,,,Black & White N8,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F1AB9601-9722-43B7-9990-5FED303D50C7.jpg?v=1763131975,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F1AB9601-9722-43B7-9990-5FED303D50C7.jpg?v=1763131975,kg,,,
sans-titre-10nov-_23-08,Collection Lunaire N1,"<p><span>Collection Lunaire — gris, marbre &amp; argent doré</span></p>
<ul>
<li><span>tons froids</span></li>
<li><span>argent,  doré ,nacre</span></li>
<li><span>reflets pailletés comme la nuit</span></li>
<li><span>marbrures comme des cratères ou de la pierre</span></li>
</ul>
<p>Des créations élégantes inspirées des teintes douces de la lune : gris marbré, blanc nacré et éclats argentés ou doré. Une collection moderne, chic et facile à porter au quotidien.</p>
<p><span>Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</span></p>
<p><span>Un matériau très délicat, léger et confortable.</span></p>
<p><span>En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p><span>Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.  <br><br></span></p>
<p> <span>Créoles non incluses.</span></p>
<p><span>Les créoles peuvent être choisies et commandées séparément afin de personnaliser votre bijou.</span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,"","",true,Les Lunaires,Les lunaires N4,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7AE2086E-0D98-4DF6-8634-C7DD9AFB6E66.jpg?v=1762856392,1,"",false,,,,,,argent; or; gris,,,,acier-inoxydable; resine; polymere,bijoux-pate-polymere,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1E81FD43-5FF7-40B2-9296-7B792598009F.jpg?v=1762858495,kg,,,active
sans-titre-10nov-_23-08,,,,,,,,,Les lunaires N2,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AC62E871-4043-4451-A674-10CAD3432D93.jpg?v=1762857139,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AC62E871-4043-4451-A674-10CAD3432D93.jpg?v=1762857139,kg,,,
